pred,lat,lon
0.12919489,-12.62448275862069,-70.27586206896551
0.08144327,-12.62448275862069,-70.24413793103449
0.1377738,-12.62448275862069,-70.21241379310345
0.11599405,-12.62448275862069,-70.18068965517242
0.12333215,-12.62448275862069,-70.14896551724138
0.15451734,-12.62448275862069,-70.11724137931034
0.115481354,-12.62448275862069,-70.0855172413793
0.8671378,-12.62448275862069,-70.05379310344827
0.13021532,-12.62448275862069,-70.02206896551724
0.40964139,-12.62448275862069,-69.9903448275862
0.12297285,-12.62448275862069,-69.95862068965516
0.13149562,-12.62448275862069,-69.92689655172414
0.12004729,-12.62448275862069,-69.8951724137931
0.12703666,-12.62448275862069,-69.86344827586207
0.13489948,-12.62448275862069,-69.83172413793103
0.12069824,-12.62448275862069,-69.8
0.11421112,-12.612758620689656,-70.72
0.116918124,-12.612758620689656,-70.68827586206896
0.15748066,-12.612758620689656,-70.65655172413793
0.11313702,-12.612758620689656,-70.62482758620689
0.109142765,-12.612758620689656,-70.59310344827585
0.12144241,-12.612758620689656,-70.56137931034483
0.12515038,-12.612758620689656,-70.5296551724138
0.12737535,-12.612758620689656,-70.49793103448276
0.2905833,-12.612758620689656,-70.46620689655172
0.7235322,-12.612758620689656,-70.43448275862069
0.7926587,-12.612758620689656,-70.40275862068965
0.27035603,-12.612758620689656,-70.37103448275862
0.1451868,-12.612758620689656,-70.33931034482758
0.24953252,-12.612758620689656,-70.30758620689654
0.12507345,-12.612758620689656,-70.27586206896551
0.15610407,-12.612758620689656,-70.24413793103449
0.23141137,-12.612758620689656,-70.21241379310345
0.2178247,-12.612758620689656,-70.18068965517242
0.17141664,-12.612758620689656,-70.14896551724138
0.19242817,-12.612758620689656,-70.11724137931034
0.121061854,-12.612758620689656,-70.0855172413793
0.8431159,-12.612758620689656,-70.05379310344827
0.12515022,-12.612758620689656,-70.02206896551724
0.122627184,-12.612758620689656,-69.9903448275862
0.12045061,-12.612758620689656,-69.95862068965516
0.116590686,-12.612758620689656,-69.92689655172414
0.115398735,-12.612758620689656,-69.8951724137931
0.12126711,-12.612758620689656,-69.86344827586207
0.12554407,-12.612758620689656,-69.83172413793103
0.11749983,-12.612758620689656,-69.8
0.12792303,-12.601034482758621,-70.72
0.12812641,-12.601034482758621,-70.68827586206896
0.12725031,-12.601034482758621,-70.65655172413793
0.113978714,-12.601034482758621,-70.62482758620689
0.118166946,-12.601034482758621,-70.59310344827585
0.14744331,-12.601034482758621,-70.56137931034483
0.12630391,-12.601034482758621,-70.5296551724138
0.11816023,-12.601034482758621,-70.49793103448276
0.11465341,-12.601034482758621,-70.46620689655172
0.13541926,-12.601034482758621,-70.43448275862069
0.0800963,-12.601034482758621,-70.40275862068965
0.18350405,-12.601034482758621,-70.37103448275862
0.16615152,-12.601034482758621,-70.33931034482758
0.27096534,-12.601034482758621,-70.30758620689654
0.15480383,-12.601034482758621,-70.27586206896551
0.62792444,-12.601034482758621,-70.24413793103449
0.105225556,-12.601034482758621,-70.21241379310345
0.14269888,-12.601034482758621,-70.18068965517242
0.1379774,-12.601034482758621,-70.14896551724138
0.10944844,-12.601034482758621,-70.11724137931034
0.76281697,-12.601034482758621,-70.0855172413793
0.46237022,-12.601034482758621,-70.05379310344827
0.13787627,-12.601034482758621,-70.02206896551724
0.11261986,-12.601034482758621,-69.9903448275862
0.12362228,-12.601034482758621,-69.95862068965516
0.114721894,-12.601034482758621,-69.92689655172414
0.13332826,-12.601034482758621,-69.8951724137931
0.11098712,-12.601034482758621,-69.86344827586207
0.12806992,-12.601034482758621,-69.83172413793103
0.11182407,-12.601034482758621,-69.8
0.12502299,-12.589310344827586,-70.72
0.13585132,-12.589310344827586,-70.68827586206896
0.11942936,-12.589310344827586,-70.65655172413793
0.11326514,-12.589310344827586,-70.62482758620689
0.11847077,-12.589310344827586,-70.59310344827585
0.12798078,-12.589310344827586,-70.56137931034483
0.11709888,-12.589310344827586,-70.5296551724138
0.11831887,-12.589310344827586,-70.49793103448276
0.12186421,-12.589310344827586,-70.46620689655172
0.16976391,-12.589310344827586,-70.43448275862069
0.14410831,-12.589310344827586,-70.40275862068965
0.06857431,-12.589310344827586,-70.37103448275862
0.12329428,-12.589310344827586,-70.33931034482758
0.27835327,-12.589310344827586,-70.30758620689654
0.1412399,-12.589310344827586,-70.27586206896551
0.14461845,-12.589310344827586,-70.24413793103449
0.1275772,-12.589310344827586,-70.21241379310345
0.15608524,-12.589310344827586,-70.18068965517242
0.04101614,-12.589310344827586,-70.14896551724138
0.121699594,-12.589310344827586,-70.11724137931034
0.120908506,-12.589310344827586,-70.0855172413793
0.12540378,-12.589310344827586,-70.05379310344827
0.12312021,-12.589310344827586,-70.02206896551724
0.11581507,-12.589310344827586,-69.9903448275862
0.12530299,-12.589310344827586,-69.95862068965516
0.12928304,-12.589310344827586,-69.92689655172414
0.113414146,-12.589310344827586,-69.8951724137931
0.12004983,-12.589310344827586,-69.86344827586207
0.11777234,-12.589310344827586,-69.83172413793103
0.11768139,-12.589310344827586,-69.8
0.11019837,-12.577586206896552,-70.72
0.122904085,-12.577586206896552,-70.68827586206896
0.16809224,-12.577586206896552,-70.65655172413793
0.12477119,-12.577586206896552,-70.62482758620689
0.11696122,-12.577586206896552,-70.59310344827585
0.113510564,-12.577586206896552,-70.56137931034483
0.113820665,-12.577586206896552,-70.5296551724138
0.12825486,-12.577586206896552,-70.49793103448276
0.1295415,-12.577586206896552,-70.46620689655172
0.14186856,-12.577586206896552,-70.43448275862069
0.16462797,-12.577586206896552,-70.40275862068965
0.123855025,-12.577586206896552,-70.37103448275862
0.5074596,-12.577586206896552,-70.33931034482758
0.11906426,-12.577586206896552,-70.30758620689654
0.13742615,-12.577586206896552,-70.27586206896551
0.17885341,-12.577586206896552,-70.24413793103449
0.13106535,-12.577586206896552,-70.21241379310345
0.15373354,-12.577586206896552,-70.18068965517242
0.074164875,-12.577586206896552,-70.14896551724138
0.14975865,-12.577586206896552,-70.11724137931034
0.16331765,-12.577586206896552,-70.0855172413793
0.1257352,-12.577586206896552,-70.05379310344827
0.116706215,-12.577586206896552,-70.02206896551724
0.12106524,-12.577586206896552,-69.9903448275862
0.11574488,-12.577586206896552,-69.95862068965516
0.12399266,-12.577586206896552,-69.92689655172414
0.122736774,-12.577586206896552,-69.8951724137931
0.12615786,-12.577586206896552,-69.86344827586207
0.109960556,-12.577586206896552,-69.83172413793103
0.107515275,-12.577586206896552,-69.8
0.76694006,-12.565862068965517,-70.72
0.12154466,-12.565862068965517,-70.68827586206896
0.11477133,-12.565862068965517,-70.65655172413793
0.13005687,-12.565862068965517,-70.62482758620689
0.11359764,-12.565862068965517,-70.59310344827585
0.11422482,-12.565862068965517,-70.56137931034483
0.12364741,-12.565862068965517,-70.5296551724138
0.123875886,-12.565862068965517,-70.49793103448276
0.14940308,-12.565862068965517,-70.46620689655172
0.11810539,-12.565862068965517,-70.43448275862069
0.11889373,-12.565862068965517,-70.40275862068965
0.13214993,-12.565862068965517,-70.37103448275862
0.109597445,-12.565862068965517,-70.33931034482758
0.33438948,-12.565862068965517,-70.30758620689654
0.12164619,-12.565862068965517,-70.27586206896551
0.12504785,-12.565862068965517,-70.24413793103449
0.17068875,-12.565862068965517,-70.21241379310345
0.07456765,-12.565862068965517,-70.18068965517242
0.053602908,-12.565862068965517,-70.14896551724138
0.11711963,-12.565862068965517,-70.11724137931034
0.14295614,-12.565862068965517,-70.0855172413793
0.12685329,-12.565862068965517,-70.05379310344827
0.12337718,-12.565862068965517,-70.02206896551724
0.117155194,-12.565862068965517,-69.9903448275862
0.12375565,-12.565862068965517,-69.95862068965516
0.118985906,-12.565862068965517,-69.92689655172414
0.11900899,-12.565862068965517,-69.8951724137931
0.11336181,-12.565862068965517,-69.86344827586207
0.117557645,-12.565862068965517,-69.83172413793103
0.11741417,-12.565862068965517,-69.8
0.12953262,-12.554137931034484,-70.72
0.3435811,-12.554137931034484,-70.68827586206896
0.12195838,-12.554137931034484,-70.65655172413793
0.123249605,-12.554137931034484,-70.62482758620689
0.1141262,-12.554137931034484,-70.59310344827585
0.11259333,-12.554137931034484,-70.56137931034483
0.11866912,-12.554137931034484,-70.5296551724138
0.15512706,-12.554137931034484,-70.49793103448276
0.090914875,-12.554137931034484,-70.46620689655172
0.12584782,-12.554137931034484,-70.43448275862069
0.12814198,-12.554137931034484,-70.40275862068965
0.1193476,-12.554137931034484,-70.37103448275862
0.7602855,-12.554137931034484,-70.33931034482758
0.1187058,-12.554137931034484,-70.30758620689654
0.11947946,-12.554137931034484,-70.27586206896551
0.16525325,-12.554137931034484,-70.24413793103449
0.11901473,-12.554137931034484,-70.21241379310345
0.11261191,-12.554137931034484,-70.18068965517242
0.12299084,-12.554137931034484,-70.14896551724138
0.12031685,-12.554137931034484,-70.11724137931034
0.07360329,-12.554137931034484,-70.0855172413793
0.12031494,-12.554137931034484,-70.05379310344827
0.12017421,-12.554137931034484,-70.02206896551724
0.119317815,-12.554137931034484,-69.9903448275862
0.123244986,-12.554137931034484,-69.95862068965516
0.11540464,-12.554137931034484,-69.92689655172414
0.12963033,-12.554137931034484,-69.8951724137931
0.11763532,-12.554137931034484,-69.86344827586207
0.11629079,-12.554137931034484,-69.83172413793103
0.11324376,-12.554137931034484,-69.8
0.118500926,-12.54241379310345,-70.72
0.11867565,-12.54241379310345,-70.68827586206896
0.12524512,-12.54241379310345,-70.65655172413793
0.1343662,-12.54241379310345,-70.62482758620689
0.12630321,-12.54241379310345,-70.59310344827585
0.118221685,-12.54241379310345,-70.56137931034483
0.11660053,-12.54241379310345,-70.5296551724138
0.13280952,-12.54241379310345,-70.49793103448276
0.13413624,-12.54241379310345,-70.46620689655172
0.14109841,-12.54241379310345,-70.43448275862069
0.12750858,-12.54241379310345,-70.40275862068965
0.11596556,-12.54241379310345,-70.37103448275862
0.12097185,-12.54241379310345,-70.33931034482758
0.11917241,-12.54241379310345,-70.30758620689654
0.11287638,-12.54241379310345,-70.27586206896551
0.12473615,-12.54241379310345,-70.24413793103449
0.12162149,-12.54241379310345,-70.21241379310345
0.12968963,-12.54241379310345,-70.18068965517242
0.12593405,-12.54241379310345,-70.14896551724138
0.1273212,-12.54241379310345,-70.11724137931034
0.12254517,-12.54241379310345,-70.0855172413793
0.12065654,-12.54241379310345,-70.05379310344827
0.11766427,-12.54241379310345,-70.02206896551724
0.123266414,-12.54241379310345,-69.9903448275862
0.121188335,-12.54241379310345,-69.95862068965516
0.118593484,-12.54241379310345,-69.92689655172414
0.1169675,-12.54241379310345,-69.8951724137931
0.11824746,-12.54241379310345,-69.86344827586207
0.11966526,-12.54241379310345,-69.83172413793103
0.11728859,-12.54241379310345,-69.8
0.1143068,-12.530689655172415,-70.72
0.12367275,-12.530689655172415,-70.68827586206896
0.12583807,-12.530689655172415,-70.65655172413793
0.11769664,-12.530689655172415,-70.62482758620689
0.12664643,-12.530689655172415,-70.59310344827585
0.11913098,-12.530689655172415,-70.56137931034483
0.12736455,-12.530689655172415,-70.5296551724138
0.12414304,-12.530689655172415,-70.49793103448276
0.11329699,-12.530689655172415,-70.46620689655172
0.112978995,-12.530689655172415,-70.43448275862069
0.11958942,-12.530689655172415,-70.40275862068965
0.11300044,-12.530689655172415,-70.37103448275862
0.11281676,-12.530689655172415,-70.33931034482758
0.10969073,-12.530689655172415,-70.30758620689654
0.11241841,-12.530689655172415,-70.27586206896551
0.119911,-12.530689655172415,-70.24413793103449
0.12457112,-12.530689655172415,-70.21241379310345
0.12007878,-12.530689655172415,-70.18068965517242
0.12833446,-12.530689655172415,-70.14896551724138
0.116563134,-12.530689655172415,-70.11724137931034
0.11216341,-12.530689655172415,-70.0855172413793
0.121030465,-12.530689655172415,-70.05379310344827
0.12684654,-12.530689655172415,-70.02206896551724
0.11806629,-12.530689655172415,-69.9903448275862
0.11631637,-12.530689655172415,-69.95862068965516
0.11807981,-12.530689655172415,-69.92689655172414
0.11801163,-12.530689655172415,-69.8951724137931
0.11932272,-12.530689655172415,-69.86344827586207
0.11319655,-12.530689655172415,-69.83172413793103
0.12068565,-12.530689655172415,-69.8
0.11552277,-12.51896551724138,-70.72
0.1158076,-12.51896551724138,-70.68827586206896
0.5753462,-12.51896551724138,-70.65655172413793
0.121038124,-12.51896551724138,-70.62482758620689
0.11465617,-12.51896551724138,-70.59310344827585
0.5035209,-12.51896551724138,-70.56137931034483
0.07687836,-12.51896551724138,-70.5296551724138
0.122837655,-12.51896551724138,-70.49793103448276
0.12440569,-12.51896551724138,-70.46620689655172
0.11232985,-12.51896551724138,-70.43448275862069
0.12560916,-12.51896551724138,-70.40275862068965
0.11891375,-12.51896551724138,-70.37103448275862
0.119389415,-12.51896551724138,-70.33931034482758
0.11159834,-12.51896551724138,-70.30758620689654
0.11900765,-12.51896551724138,-70.27586206896551
0.11133939,-12.51896551724138,-70.24413793103449
0.11848014,-12.51896551724138,-70.21241379310345
0.12517387,-12.51896551724138,-70.18068965517242
0.12029112,-12.51896551724138,-70.14896551724138
0.11232708,-12.51896551724138,-70.11724137931034
0.12419793,-12.51896551724138,-70.0855172413793
0.12302748,-12.51896551724138,-70.05379310344827
0.11745335,-12.51896551724138,-70.02206896551724
0.12010667,-12.51896551724138,-69.9903448275862
0.11962558,-12.51896551724138,-69.95862068965516
0.12790228,-12.51896551724138,-69.92689655172414
0.121444136,-12.51896551724138,-69.8951724137931
0.1212315,-12.51896551724138,-69.86344827586207
0.118882135,-12.51896551724138,-69.83172413793103
0.12090506,-12.51896551724138,-69.8
0.116987646,-12.507241379310345,-70.72
0.12298437,-12.507241379310345,-70.68827586206896
0.12271802,-12.507241379310345,-70.65655172413793
0.32235166,-12.507241379310345,-70.62482758620689
0.11491096,-12.507241379310345,-70.59310344827585
0.3121851,-12.507241379310345,-70.56137931034483
0.12944183,-12.507241379310345,-70.5296551724138
0.121357046,-12.507241379310345,-70.49793103448276
0.10964776,-12.507241379310345,-70.46620689655172
0.117623635,-12.507241379310345,-70.43448275862069
0.10979422,-12.507241379310345,-70.40275862068965
0.107637234,-12.507241379310345,-70.37103448275862
0.11945256,-12.507241379310345,-70.33931034482758
0.12044514,-12.507241379310345,-70.30758620689654
0.11942212,-12.507241379310345,-70.27586206896551
0.12218921,-12.507241379310345,-70.24413793103449
0.12252455,-12.507241379310345,-70.21241379310345
0.12540852,-12.507241379310345,-70.18068965517242
0.112128034,-12.507241379310345,-70.14896551724138
0.17983162,-12.507241379310345,-70.11724137931034
0.12018759,-12.507241379310345,-70.0855172413793
0.12410553,-12.507241379310345,-70.05379310344827
0.114319175,-12.507241379310345,-70.02206896551724
0.11802322,-12.507241379310345,-69.9903448275862
0.11986306,-12.507241379310345,-69.95862068965516
0.11331104,-12.507241379310345,-69.92689655172414
0.11833484,-12.507241379310345,-69.8951724137931
0.11356553,-12.507241379310345,-69.86344827586207
0.120678805,-12.507241379310345,-69.83172413793103
0.111602634,-12.507241379310345,-69.8
0.11100213,-12.49551724137931,-70.72
0.12126068,-12.49551724137931,-70.68827586206896
0.12475966,-12.49551724137931,-70.65655172413793
0.1243579,-12.49551724137931,-70.62482758620689
0.10152792,-12.49551724137931,-70.59310344827585
0.15815753,-12.49551724137931,-70.56137931034483
0.12693022,-12.49551724137931,-70.5296551724138
0.122886844,-12.49551724137931,-70.49793103448276
0.11241538,-12.49551724137931,-70.46620689655172
0.11408061,-12.49551724137931,-70.43448275862069
0.11970384,-12.49551724137931,-70.40275862068965
0.11169164,-12.49551724137931,-70.37103448275862
0.117094144,-12.49551724137931,-70.33931034482758
0.120650195,-12.49551724137931,-70.30758620689654
0.10523877,-12.49551724137931,-70.27586206896551
0.121610254,-12.49551724137931,-70.24413793103449
0.11957524,-12.49551724137931,-70.21241379310345
0.11047778,-12.49551724137931,-70.18068965517242
0.11768928,-12.49551724137931,-70.14896551724138
0.12803926,-12.49551724137931,-70.11724137931034
0.12287399,-12.49551724137931,-70.0855172413793
0.12139564,-12.49551724137931,-70.05379310344827
0.11946908,-12.49551724137931,-70.02206896551724
0.11976501,-12.49551724137931,-69.9903448275862
0.11849333,-12.49551724137931,-69.95862068965516
0.11781714,-12.49551724137931,-69.92689655172414
0.11989285,-12.49551724137931,-69.8951724137931
0.12172392,-12.49551724137931,-69.86344827586207
0.12207085,-12.49551724137931,-69.83172413793103
0.120680235,-12.49551724137931,-69.8
0.11367102,-12.483793103448276,-70.72
0.11734468,-12.483793103448276,-70.68827586206896
0.12377308,-12.483793103448276,-70.65655172413793
0.12669736,-12.483793103448276,-70.62482758620689
0.11845893,-12.483793103448276,-70.59310344827585
0.12654655,-12.483793103448276,-70.56137931034483
0.12737769,-12.483793103448276,-70.5296551724138
0.11571033,-12.483793103448276,-70.49793103448276
0.11584297,-12.483793103448276,-70.46620689655172
0.11872177,-12.483793103448276,-70.43448275862069
0.1143309,-12.483793103448276,-70.40275862068965
0.11932485,-12.483793103448276,-70.37103448275862
0.12361255,-12.483793103448276,-70.33931034482758
0.11706243,-12.483793103448276,-70.30758620689654
0.116928406,-12.483793103448276,-70.27586206896551
0.12125975,-12.483793103448276,-70.24413793103449
0.11896841,-12.483793103448276,-70.21241379310345
0.11528984,-12.483793103448276,-70.18068965517242
0.11919914,-12.483793103448276,-70.14896551724138
0.12588663,-12.483793103448276,-70.11724137931034
0.11677552,-12.483793103448276,-70.0855172413793
0.1193521,-12.483793103448276,-70.05379310344827
0.11821614,-12.483793103448276,-70.02206896551724
0.11691104,-12.483793103448276,-69.9903448275862
0.11974702,-12.483793103448276,-69.95862068965516
0.11905623,-12.483793103448276,-69.92689655172414
0.117924556,-12.483793103448276,-69.8951724137931
0.11593608,-12.483793103448276,-69.86344827586207
0.11496455,-12.483793103448276,-69.83172413793103
0.14154479,-12.483793103448276,-69.8
0.13349514,-12.472068965517241,-70.72
0.11504807,-12.472068965517241,-70.68827586206896
0.11812516,-12.472068965517241,-70.65655172413793
0.16117848,-12.472068965517241,-70.62482758620689
0.38966614,-12.472068965517241,-70.59310344827585
0.1164526,-12.472068965517241,-70.56137931034483
0.11900525,-12.472068965517241,-70.5296551724138
0.20640701,-12.472068965517241,-70.49793103448276
0.121312074,-12.472068965517241,-70.46620689655172
0.11864571,-12.472068965517241,-70.43448275862069
0.12676243,-12.472068965517241,-70.40275862068965
0.1163362,-12.472068965517241,-70.37103448275862
0.12488562,-12.472068965517241,-70.33931034482758
0.110628076,-12.472068965517241,-70.30758620689654
0.122692555,-12.472068965517241,-70.27586206896551
0.12632023,-12.472068965517241,-70.24413793103449
0.11799682,-12.472068965517241,-70.21241379310345
0.12097436,-12.472068965517241,-70.18068965517242
0.12509431,-12.472068965517241,-70.14896551724138
0.121305555,-12.472068965517241,-70.11724137931034
0.1258263,-12.472068965517241,-70.0855172413793
0.12008121,-12.472068965517241,-70.05379310344827
0.11974024,-12.472068965517241,-70.02206896551724
0.120457634,-12.472068965517241,-69.9903448275862
0.1148524,-12.472068965517241,-69.95862068965516
0.11451959,-12.472068965517241,-69.92689655172414
0.11952488,-12.472068965517241,-69.8951724137931
0.12508203,-12.472068965517241,-69.86344827586207
0.11868961,-12.472068965517241,-69.83172413793103
0.11892709,-12.472068965517241,-69.8
0.12200752,-12.460344827586207,-70.72
0.13467312,-12.460344827586207,-70.68827586206896
0.12505521,-12.460344827586207,-70.65655172413793
0.1246765,-12.460344827586207,-70.62482758620689
0.14180659,-12.460344827586207,-70.59310344827585
0.11962887,-12.460344827586207,-70.56137931034483
0.13939622,-12.460344827586207,-70.5296551724138
0.11199049,-12.460344827586207,-70.49793103448276
0.11492756,-12.460344827586207,-70.46620689655172
0.11871451,-12.460344827586207,-70.43448275862069
0.12024602,-12.460344827586207,-70.40275862068965
0.116892934,-12.460344827586207,-70.37103448275862
0.11183073,-12.460344827586207,-70.33931034482758
0.11915287,-12.460344827586207,-70.30758620689654
0.13534041,-12.460344827586207,-70.27586206896551
0.122301176,-12.460344827586207,-70.24413793103449
0.114203624,-12.460344827586207,-70.21241379310345
0.121040866,-12.460344827586207,-70.18068965517242
0.11967126,-12.460344827586207,-70.14896551724138
0.12142279,-12.460344827586207,-70.11724137931034
0.11777633,-12.460344827586207,-70.0855172413793
0.13740318,-12.460344827586207,-70.05379310344827
0.113469996,-12.460344827586207,-70.02206896551724
0.11397587,-12.460344827586207,-69.9903448275862
0.112377025,-12.460344827586207,-69.95862068965516
0.114907116,-12.460344827586207,-69.92689655172414
0.1160456,-12.460344827586207,-69.8951724137931
0.11536764,-12.460344827586207,-69.86344827586207
0.12220235,-12.460344827586207,-69.83172413793103
0.11044478,-12.460344827586207,-69.8
0.12167848,-12.448620689655172,-70.72
0.0780495,-12.448620689655172,-70.68827586206896
0.095717184,-12.448620689655172,-70.65655172413793
0.11975248,-12.448620689655172,-70.62482758620689
0.119686745,-12.448620689655172,-70.59310344827585
0.11860859,-12.448620689655172,-70.56137931034483
0.11878422,-12.448620689655172,-70.5296551724138
0.11412758,-12.448620689655172,-70.49793103448276
0.11480143,-12.448620689655172,-70.46620689655172
0.11852325,-12.448620689655172,-70.43448275862069
0.117837064,-12.448620689655172,-70.40275862068965
0.111116104,-12.448620689655172,-70.37103448275862
0.119247936,-12.448620689655172,-70.33931034482758
0.12861097,-12.448620689655172,-70.30758620689654
0.12503293,-12.448620689655172,-70.27586206896551
0.09568269,-12.448620689655172,-70.24413793103449
0.14752948,-12.448620689655172,-70.21241379310345
0.12546404,-12.448620689655172,-70.18068965517242
0.119043715,-12.448620689655172,-70.14896551724138
0.11001075,-12.448620689655172,-70.11724137931034
0.12202876,-12.448620689655172,-70.0855172413793
0.12186725,-12.448620689655172,-70.05379310344827
0.13096896,-12.448620689655172,-70.02206896551724
0.11664929,-12.448620689655172,-69.9903448275862
0.11976092,-12.448620689655172,-69.95862068965516
0.122053444,-12.448620689655172,-69.92689655172414
0.11503047,-12.448620689655172,-69.8951724137931
0.12847823,-12.448620689655172,-69.86344827586207
0.11380349,-12.448620689655172,-69.83172413793103
0.117988184,-12.448620689655172,-69.8
0.123600475,-12.43689655172414,-70.72
0.13874172,-12.43689655172414,-70.68827586206896
0.061881132,-12.43689655172414,-70.65655172413793
0.12848842,-12.43689655172414,-70.62482758620689
0.1742646,-12.43689655172414,-70.59310344827585
0.11405274,-12.43689655172414,-70.56137931034483
0.117608175,-12.43689655172414,-70.5296551724138
0.11643793,-12.43689655172414,-70.49793103448276
0.11904301,-12.43689655172414,-70.46620689655172
0.11903376,-12.43689655172414,-70.43448275862069
0.11475204,-12.43689655172414,-70.40275862068965
0.12175966,-12.43689655172414,-70.37103448275862
0.12433701,-12.43689655172414,-70.33931034482758
0.11685753,-12.43689655172414,-70.30758620689654
0.11780224,-12.43689655172414,-70.27586206896551
0.11968506,-12.43689655172414,-70.24413793103449
0.120608166,-12.43689655172414,-70.21241379310345
0.124604516,-12.43689655172414,-70.18068965517242
0.11329552,-12.43689655172414,-70.14896551724138
0.1212158,-12.43689655172414,-70.11724137931034
0.11262748,-12.43689655172414,-70.0855172413793
0.11910494,-12.43689655172414,-70.05379310344827
0.11545711,-12.43689655172414,-70.02206896551724
0.12552765,-12.43689655172414,-69.9903448275862
0.11926532,-12.43689655172414,-69.95862068965516
0.13621897,-12.43689655172414,-69.92689655172414
0.11998802,-12.43689655172414,-69.8951724137931
0.11358771,-12.43689655172414,-69.86344827586207
0.11625251,-12.43689655172414,-69.83172413793103
0.11203151,-12.43689655172414,-69.8
0.12033061,-12.425172413793105,-70.72
0.12180978,-12.425172413793105,-70.68827586206896
0.13048959,-12.425172413793105,-70.65655172413793
0.12205765,-12.425172413793105,-70.62482758620689
0.13170744,-12.425172413793105,-70.59310344827585
0.12358356,-12.425172413793105,-70.56137931034483
0.10947275,-12.425172413793105,-70.5296551724138
0.1141981,-12.425172413793105,-70.49793103448276
0.11762567,-12.425172413793105,-70.46620689655172
0.1169244,-12.425172413793105,-70.43448275862069
0.118687555,-12.425172413793105,-70.40275862068965
0.11630429,-12.425172413793105,-70.37103448275862
0.11406918,-12.425172413793105,-70.33931034482758
0.11860315,-12.425172413793105,-70.30758620689654
0.116130054,-12.425172413793105,-70.27586206896551
0.11773818,-12.425172413793105,-70.24413793103449
0.11525462,-12.425172413793105,-70.21241379310345
0.11292472,-12.425172413793105,-70.18068965517242
0.11357573,-12.425172413793105,-70.14896551724138
0.11989807,-12.425172413793105,-70.11724137931034
0.1138276,-12.425172413793105,-70.0855172413793
0.11536415,-12.425172413793105,-70.05379310344827
0.11982072,-12.425172413793105,-70.02206896551724
0.11070899,-12.425172413793105,-69.9903448275862
0.1175196,-12.425172413793105,-69.95862068965516
0.11964957,-12.425172413793105,-69.92689655172414
0.11608269,-12.425172413793105,-69.8951724137931
0.11610519,-12.425172413793105,-69.86344827586207
0.114366785,-12.425172413793105,-69.83172413793103
0.125691,-12.425172413793105,-69.8
0.0885853,-12.41344827586207,-70.72
0.12389369,-12.41344827586207,-70.68827586206896
0.13152584,-12.41344827586207,-70.65655172413793
0.12136266,-12.41344827586207,-70.62482758620689
0.12147072,-12.41344827586207,-70.59310344827585
0.11597626,-12.41344827586207,-70.56137931034483
0.114114456,-12.41344827586207,-70.5296551724138
0.118614145,-12.41344827586207,-70.49793103448276
0.11657168,-12.41344827586207,-70.46620689655172
0.11822061,-12.41344827586207,-70.43448275862069
0.1209657,-12.41344827586207,-70.40275862068965
0.12897679,-12.41344827586207,-70.37103448275862
0.11521418,-12.41344827586207,-70.33931034482758
0.12937824,-12.41344827586207,-70.30758620689654
0.12303401,-12.41344827586207,-70.27586206896551
0.12310154,-12.41344827586207,-70.24413793103449
0.12357131,-12.41344827586207,-70.21241379310345
0.123011485,-12.41344827586207,-70.18068965517242
0.120967716,-12.41344827586207,-70.14896551724138
0.12144525,-12.41344827586207,-70.11724137931034
0.11752593,-12.41344827586207,-70.0855172413793
0.11602853,-12.41344827586207,-70.05379310344827
0.116872445,-12.41344827586207,-70.02206896551724
0.117676064,-12.41344827586207,-69.9903448275862
0.124730304,-12.41344827586207,-69.95862068965516
0.12547535,-12.41344827586207,-69.92689655172414
0.14113192,-12.41344827586207,-69.8951724137931
0.123538755,-12.41344827586207,-69.86344827586207
0.112498485,-12.41344827586207,-69.83172413793103
0.114668116,-12.41344827586207,-69.8
0.09402688,-12.401724137931035,-70.72
0.12230494,-12.401724137931035,-70.68827586206896
0.122443564,-12.401724137931035,-70.65655172413793
0.122308955,-12.401724137931035,-70.62482758620689
0.12497215,-12.401724137931035,-70.59310344827585
0.1122832,-12.401724137931035,-70.56137931034483
0.11384946,-12.401724137931035,-70.5296551724138
0.122070394,-12.401724137931035,-70.49793103448276
0.10914094,-12.401724137931035,-70.46620689655172
0.12394721,-12.401724137931035,-70.43448275862069
0.11973745,-12.401724137931035,-70.40275862068965
0.120929986,-12.401724137931035,-70.37103448275862
0.117345504,-12.401724137931035,-70.33931034482758
0.1606588,-12.401724137931035,-70.30758620689654
0.120651215,-12.401724137931035,-70.27586206896551
0.11395666,-12.401724137931035,-70.24413793103449
0.12163255,-12.401724137931035,-70.21241379310345
0.124575734,-12.401724137931035,-70.18068965517242
0.14266606,-12.401724137931035,-70.14896551724138
0.12731104,-12.401724137931035,-70.11724137931034
0.118483365,-12.401724137931035,-70.0855172413793
0.11802942,-12.401724137931035,-70.05379310344827
0.12220721,-12.401724137931035,-70.02206896551724
0.1289406,-12.401724137931035,-69.9903448275862
0.11705226,-12.401724137931035,-69.95862068965516
0.11472112,-12.401724137931035,-69.92689655172414
0.12145823,-12.401724137931035,-69.8951724137931
0.11825241,-12.401724137931035,-69.86344827586207
0.115204245,-12.401724137931035,-69.83172413793103
0.10906249,-12.401724137931035,-69.8
0.1269454,-12.39,-70.72
0.12028103,-12.39,-70.68827586206896
0.12330194,-12.39,-70.65655172413793
0.11848136,-12.39,-70.62482758620689
